mti,processingCode,transactionAmount,dateTimeTransaction,cardholderBillingConversionRate,stan,timeLocalTransaction,dateLocalTransaction,expiryDate,conversionDate,merchantCategoryCode,posEntryMode,acquiringInstitutionCode,forwardingInstitutionCode,rrn,cardAcceptorTerminalId,cardAcceptorId,cardAcceptorNameLocation,cardBalance,additionalData48,transactionCurrencyCode,cardholderBillingCurrencyCode,posDataCode,originalDataElement,channel,encryptedPan,network,dcc,kitNo,factorOfAuthorization,authenticationScore,contactless,international,preValidated,enhancedLimitWhiteListing,transactionOrigin,transactionType,isExternalAuth,encryptedHexCardNo,isTokenized,entityId,moneySendTxn,mcRefundTxn,mpqrtxn,authorisationStatus,latitude,longitude
,,549.13,1326511221,,,,,,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789911625179723,,,,,,,40.8095,-72.8229
,,96.57,1326511612,,,,,,,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789911625179723,,,,,,,40.8095,-72.8229
,,746.43,1326512966,,,,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595192916105588,,,,,,,35.0583,-79.008
,,747.46,1326517371,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,180031190491743,,,,,,,30.7145,-88.0918
,,522.21,1326527414,,,,,,,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,180031190491743,,,,,,,30.7145,-88.0918
,,12.95,1326530665,,,,,,,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,4979422371139333,,,,,,,41.4193,-99.3844
,,10.72,1326531950,,,,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,180031190491743,,,,,,,30.7145,-88.0918
,,8.25,1326533436,,,,,,,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,3536918668124647,,,,,,,37.3304,-121.7913
,,839.35,1326557746,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,4979422371139333,,,,,,,41.4193,-99.3844
,,22.22,1326572347,,,,,,,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789911625179723,,,,,,,40.8095,-72.8229
,,21.47,1326579043,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789911625179723,,,,,,,40.8095,-72.8229
,,1169.82,1326579824,,,,,,,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595192916105588,,,,,,,35.0583,-79.008
,,690.81,1326579834,,,,,,,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595192916105588,,,,,,,35.0583,-79.008
,,969.64,1326580117,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,3536918668124647,,,,,,,37.3304,-121.7913
,,896.28,1326581669,,,,,,,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,4377338765909719,,,,,,,36.115,-84.0438
,,249.87,1326581810,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,180031190491743,,,,,,,30.7145,-88.0918
,,1034.21,1326583042,,,,,,,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,4979422371139333,,,,,,,41.4193,-99.3844
,,121.62,1326583092,,,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,4979422371139333,,,,,,,41.4193,-99.3844
,,964.77,1326583097,,,,,,,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,4377338765909719,,,,,,,36.115,-84.0438
,,10.2,1326584190,,,,,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,180031190491743,,,,,,,30.7145,-88.0918
,,20.63,1326584627,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595192916105588,,,,,,,35.0583,-79.008
,,22.91,1326585091,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789911625179723,,,,,,,40.8095,-72.8229
,,18.33,1326586441,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511058278399773,,,,,,,39.5803,-87.4616
,,297.74,1326586905,,,,,,,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595192916105588,,,,,,,35.0583,-79.008
,,727.13,1326587507,,,,,,,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789911625179723,,,,,,,40.8095,-72.8229
,,310.15,1326587728,,,,,,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,4377338765909719,,,,,,,36.115,-84.0438
,,118.23,1326588141,,,,,,,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789911625179723,,,,,,,40.8095,-72.8229
,,10.7,1326588393,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383461948823908,,,,,,,43.745,-70.9092
,,305.14,1326588773,,,,,,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511058278399773,,,,,,,39.5803,-87.4616
,,15.05,1326589624,,,,,,,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,4979422371139333,,,,,,,41.4193,-99.3844
,,19.36,1326591814,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511058278399773,,,,,,,39.5803,-87.4616
,,328.58,1326594669,,,,,,,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595192916105588,,,,,,,35.0583,-79.008
,,326.68,1326595567,,,,,,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383461948823908,,,,,,,43.745,-70.9092
,,331.43,1326596863,,,,,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595192916105588,,,,,,,35.0583,-79.008
,,331.2,1326617985,,,,,,,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789911625179723,,,,,,,40.8095,-72.8229
,,15.25,1326618747,,,,,,,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383461948823908,,,,,,,43.745,-70.9092
,,760.83,1326620271,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595192916105588,,,,,,,35.0583,-79.008
,,990.43,1326636152,,,,,,,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383461948823908,,,,,,,43.745,-70.9092
,,905.28,1326640518,,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511058278399773,,,,,,,39.5803,-87.4616
,,936.13,1326662843,,,,,,,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383461948823908,,,,,,,43.745,-70.9092
,,10.29,1326665157,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595192916105588,,,,,,,35.0583,-79.008
,,308.33,1326666121,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383461948823908,,,,,,,43.745,-70.9092
,,1104.91,1326666252,,,,,,,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,4377338765909719,,,,,,,36.115,-84.0438
,,925.74,1326666355,,,,,,,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595192916105588,,,,,,,35.0583,-79.008
,,737.43,1326666568,,,,,,,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,4377338765909719,,,,,,,36.115,-84.0438
,,860.8,1326666983,,,,,,,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383461948823908,,,,,,,43.745,-70.9092
,,851.71,1326667832,,,,,,,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,4979422371139333,,,,,,,41.4193,-99.3844
,,752.47,1326667843,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511058278399773,,,,,,,39.5803,-87.4616
,,816.78,1326668255,,,,,,,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383461948823908,,,,,,,43.745,-70.9092
,,1124.01,1326668470,,,,,,,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,4979422371139333,,,,,,,41.4193,-99.3844
,,19.52,1326668683,,,,,,,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789911625179723,,,,,,,40.8095,-72.8229
,,773.75,1326668899,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383461948823908,,,,,,,43.745,-70.9092
,,1140.41,1326669147,,,,,,,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,4979422371139333,,,,,,,41.4193,-99.3844
,,20.09,1326669563,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789911625179723,,,,,,,40.8095,-72.8229
,,335.96,1326669597,,,,,,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511058278399773,,,,,,,39.5803,-87.4616
,,1062.87,1326669812,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595192916105588,,,,,,,35.0583,-79.008
,,1022.11,1326670329,,,,,,,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511058278399773,,,,,,,39.5803,-87.4616
,,149.42,1326671797,,,,,,,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789911625179723,,,,,,,40.8095,-72.8229
,,310.76,1326673095,,,,,,,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011366578560244,,,,,,,40.5046,-77.7186
,,282.6,1326676151,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011366578560244,,,,,,,40.5046,-77.7186
,,330.32,1326678721,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,4878364946692291,,,,,,,42.4483,-95.1726
,,304.17,1326683244,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011366578560244,,,,,,,40.5046,-77.7186
,,279.83,1326683591,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011366578560244,,,,,,,40.5046,-77.7186
,,685.26,1326684670,,,,,,,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011366578560244,,,,,,,40.5046,-77.7186
,,301.4,1326699195,,,,,,,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011366578560244,,,,,,,40.5046,-77.7186
,,20.49,1326707847,,,,,,,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511058278399773,,,,,,,39.5803,-87.4616
,,999.36,1326728444,,,,,,,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383461948823908,,,,,,,43.745,-70.9092
,,311.01,1326730297,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,4878364946692291,,,,,,,42.4483,-95.1726
,,1095.21,1326751714,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383461948823908,,,,,,,43.745,-70.9092
,,793.22,1326752863,,,,,,,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,4878364946692291,,,,,,,42.4483,-95.1726
,,719.14,1326753465,,,,,,,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383461948823908,,,,,,,43.745,-70.9092
,,1056.23,1326753794,,,,,,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011366578560244,,,,,,,40.5046,-77.7186
,,929.9,1326754474,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011366578560244,,,,,,,40.5046,-77.7186
,,893.91,1326755026,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511058278399773,,,,,,,39.5803,-87.4616
,,838.04,1326755155,,,,,,,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383461948823908,,,,,,,43.745,-70.9092
,,758.13,1326755822,,,,,,,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383461948823908,,,,,,,43.745,-70.9092
,,1125.31,1326756734,,,,,,,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011366578560244,,,,,,,40.5046,-77.7186
,,6.01,1326758102,,,,,,,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383461948823908,,,,,,,43.745,-70.9092
,,322.84,1326760924,,,,,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011366578560244,,,,,,,40.5046,-77.7186
,,314.68,1326763352,,,,,,,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011366578560244,,,,,,,40.5046,-77.7186
,,795.59,1326763808,,,,,,,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642255475285942,,,,,,,38.9999,-109.615
,,324.1,1326768939,,,,,,,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011366578560244,,,,,,,40.5046,-77.7186
,,311.83,1326771073,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011366578560244,,,,,,,40.5046,-77.7186
,,314.78,1326786417,,,,,,,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011366578560244,,,,,,,40.5046,-77.7186
,,9.79,1326790747,,,,,,,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642255475285942,,,,,,,38.9999,-109.615
,,925.94,1326803870,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011366578560244,,,,,,,40.5046,-77.7186
,,50.96,1326838062,,,,,,,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,372246459334925,,,,,,,44.3566,-103.6999
,,980.06,1326838769,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011366578560244,,,,,,,40.5046,-77.7186
,,187.35,1326839162,,,,,,,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642255475285942,,,,,,,38.9999,-109.615
,,564.34,1326840326,,,,,,,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642255475285942,,,,,,,38.9999,-109.615
,,1020.79,1326840385,,,,,,,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,372246459334925,,,,,,,44.3566,-103.6999
,,986.65,1326840572,,,,,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,372246459334925,,,,,,,44.3566,-103.6999
,,907.81,1326842729,,,,,,,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,372246459334925,,,,,,,44.3566,-103.6999
,,347.53,1326843773,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,4878364946692291,,,,,,,42.4483,-95.1726
,,978.96,1326846181,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642255475285942,,,,,,,38.9999,-109.615
,,849.79,1326857780,,,,,,,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642255475285942,,,,,,,38.9999,-109.615
,,955.4,1326858842,,,,,,,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642255475285942,,,,,,,38.9999,-109.615
,,17.9,1326859814,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,372246459334925,,,,,,,44.3566,-103.6999
,,319.37,1326871411,,,,,,,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,4586810168620942,,,,,,,32.5486,-80.307
,,48.14,1326897245,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,372246459334925,,,,,,,44.3566,-103.6999
,,21.54,1326897507,,,,,,,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642255475285942,,,,,,,38.9999,-109.615
,,528.98,1326924418,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642255475285942,,,,,,,38.9999,-109.615
,,21.23,1326924760,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642255475285942,,,,,,,38.9999,-109.615
,,768.58,1326926197,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,372246459334925,,,,,,,44.3566,-103.6999
,,106.22,1326926217,,,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,372246459334925,,,,,,,44.3566,-103.6999
,,1135.27,1326926351,,,,,,,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,4586810168620942,,,,,,,32.5486,-80.307
,,51.49,1326927903,,,,,,,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,372246459334925,,,,,,,44.3566,-103.6999
,,9.33,1326928581,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642255475285942,,,,,,,38.9999,-109.615
,,1334.07,1326928816,,,,,,,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,4586810168620942,,,,,,,32.5486,-80.307
,,6.06,1326929485,,,,,,,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,372246459334925,,,,,,,44.3566,-103.6999
,,386.91,1326929496,,,,,,,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642255475285942,,,,,,,38.9999,-109.615
,,7.57,1326929995,,,,,,,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,372246459334925,,,,,,,44.3566,-103.6999
,,16.75,1326930642,,,,,,,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,4586810168620942,,,,,,,32.5486,-80.307
,,799.88,1326930893,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,4586810168620942,,,,,,,32.5486,-80.307
,,10.87,1326931387,,,,,,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,4586810168620942,,,,,,,32.5486,-80.307
,,299.07,1326932014,,,,,,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,4220345354880,,,,,,,42.8223,-83.2829
,,343.75,1326935549,,,,,,,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,4586810168620942,,,,,,,32.5486,-80.307
,,311.14,1326937509,,,,,,,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,4586810168620942,,,,,,,32.5486,-80.307
,,294.63,1326942929,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,4220345354880,,,,,,,42.8223,-83.2829
,,316.09,1326944931,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541554378551366,,,,,,,37.0462,-76.4096
,,15.27,1326958831,,,,,,,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541554378551366,,,,,,,37.0462,-76.4096
,,229.57,1326976117,,,,,,,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,340951438290556,,,,,,,41.0442,-73.9609
,,9.5,1326992338,,,,,,,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541554378551366,,,,,,,37.0462,-76.4096
,,1073.35,1327011592,,,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541554378551366,,,,,,,37.0462,-76.4096
,,792.26,1327012254,,,,,,,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277232699798846,,,,,,,46.1664,-103.7079
,,878.33,1327012332,,,,,,,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277232699798846,,,,,,,46.1664,-103.7079
,,911.04,1327012654,,,,,,,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,4220345354880,,,,,,,42.8223,-83.2829
,,23.71,1327014249,,,,,,,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,340951438290556,,,,,,,41.0442,-73.9609
,,311.41,1327014844,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541554378551366,,,,,,,37.0462,-76.4096
,,688.75,1327015614,,,,,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,4586810168620942,,,,,,,32.5486,-80.307
,,944.46,1327016400,,,,,,,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,4586810168620942,,,,,,,32.5486,-80.307
,,238.27,1327016408,,,,,,,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,340951438290556,,,,,,,41.0442,-73.9609
,,939.35,1327016911,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,4220345354880,,,,,,,42.8223,-83.2829
,,92.79,1327016912,,,,,,,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,340951438290556,,,,,,,41.0442,-73.9609
,,1134.36,1327017460,,,,,,,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541554378551366,,,,,,,37.0462,-76.4096
,,17.34,1327018988,,,,,,,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277232699798846,,,,,,,46.1664,-103.7079
,,294.85,1327021158,,,,,,,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277232699798846,,,,,,,46.1664,-103.7079
,,493.5,1327024483,,,,,,,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,340951438290556,,,,,,,41.0442,-73.9609
,,348.74,1327026005,,,,,,,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,340951438290556,,,,,,,41.0442,-73.9609
,,300.05,1327028184,,,,,,,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541554378551366,,,,,,,37.0462,-76.4096
,,7.01,1327029529,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,340951438290556,,,,,,,41.0442,-73.9609
,,1065.87,1327031801,,,,,,,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,340951438290556,,,,,,,41.0442,-73.9609
,,271.91,1327031922,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,4220345354880,,,,,,,42.8223,-83.2829
,,275.15,1327040902,,,,,,,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541554378551366,,,,,,,37.0462,-76.4096
,,9.44,1327050537,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,4220345354880,,,,,,,42.8223,-83.2829
,,861.36,1327060377,,,,,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,340951438290556,,,,,,,41.0442,-73.9609
,,1027.34,1327078818,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541554378551366,,,,,,,37.0462,-76.4096
,,1191.47,1327086279,,,,,,,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,4220345354880,,,,,,,42.8223,-83.2829
,,927.58,1327093381,,,,,,,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,4220345354880,,,,,,,42.8223,-83.2829
,,997.62,1327094152,,,,,,,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,4220345354880,,,,,,,42.8223,-83.2829
,,261.01,1327097325,,,,,,,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,340951438290556,,,,,,,41.0442,-73.9609
,,865.06,1327097538,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,4220345354880,,,,,,,42.8223,-83.2829
,,275.71,1327099551,,,,,,,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,340951438290556,,,,,,,41.0442,-73.9609
,,904.58,1327100673,,,,,,,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,4220345354880,,,,,,,42.8223,-83.2829
,,1014.54,1327101775,,,,,,,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,4220345354880,,,,,,,42.8223,-83.2829
,,1049.71,1327102988,,,,,,,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541554378551366,,,,,,,37.0462,-76.4096
,,994.37,1327103381,,,,,,,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277232699798846,,,,,,,46.1664,-103.7079
,,806.77,1327103601,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541554378551366,,,,,,,37.0462,-76.4096
,,1043.2,1327103697,,,,,,,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277232699798846,,,,,,,46.1664,-103.7079
,,1117.82,1327103944,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541554378551366,,,,,,,37.0462,-76.4096
,,9.18,1327113278,,,,,,,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518669219150142,,,,,,,39.1657,-84.23299999999999
,,311.58,1327114822,,,,,,,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518669219150142,,,,,,,39.1657,-84.23299999999999
,,729.1,1327118295,,,,,,,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518669219150142,,,,,,,39.1657,-84.23299999999999
,,10.34,1327131365,,,,,,,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518669219150142,,,,,,,39.1657,-84.23299999999999
,,320.59,1327152636,,,,,,,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,180064817343047,,,,,,,37.9048,-86.524
,,917.52,1327158543,,,,,,,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,180064817343047,,,,,,,37.9048,-86.524
,,1009.62,1327184029,,,,,,,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518669219150142,,,,,,,39.1657,-84.23299999999999
,,50.66,1327184453,,,,,,,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,180064817343047,,,,,,,37.9048,-86.524
,,797.87,1327184825,,,,,,,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518669219150142,,,,,,,39.1657,-84.23299999999999
,,1122.38,1327185248,,,,,,,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518669219150142,,,,,,,39.1657,-84.23299999999999
,,1002.29,1327185822,,,,,,,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518669219150142,,,,,,,39.1657,-84.23299999999999
,,704.6,1327187097,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518669219150142,,,,,,,39.1657,-84.23299999999999
,,810.35,1327187099,,,,,,,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518669219150142,,,,,,,39.1657,-84.23299999999999
,,867.76,1327188368,,,,,,,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518669219150142,,,,,,,39.1657,-84.23299999999999
,,767.97,1327188901,,,,,,,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,180064817343047,,,,,,,37.9048,-86.524
,,9.69,1327189158,,,,,,,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518669219150142,,,,,,,39.1657,-84.23299999999999
,,1058.68,1327189772,,,,,,,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,180064817343047,,,,,,,37.9048,-86.524
,,301.8,1327190692,,,,,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518669219150142,,,,,,,39.1657,-84.23299999999999
,,6.83,1327192077,,,,,,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,344709867813900,,,,,,,27.4703,-81.4872
,,109.69,1327195344,,,,,,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,344709867813900,,,,,,,27.4703,-81.4872
,,746.76,1327198356,,,,,,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,344709867813900,,,,,,,27.4703,-81.4872
,,1155.71,1327202062,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,344709867813900,,,,,,,27.4703,-81.4872
,,885.64,1327203422,,,,,,,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,344709867813900,,,,,,,27.4703,-81.4872
,,771.55,1327204173,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,344709867813900,,,,,,,27.4703,-81.4872
,,293.52,1327218589,,,,,,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518669219150142,,,,,,,39.1657,-84.23299999999999
,,19.43,1327226343,,,,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,180064817343047,,,,,,,37.9048,-86.524
,,913.75,1327226865,,,,,,,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,344709867813900,,,,,,,27.4703,-81.4872
,,8.63,1327229072,,,,,,,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,344709867813900,,,,,,,27.4703,-81.4872
,,1036.56,1327267294,,,,,,,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,180064817343047,,,,,,,37.9048,-86.524
,,990.45,1327270521,,,,,,,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,180064817343047,,,,,,,37.9048,-86.524
,,10.68,1327270857,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,344709867813900,,,,,,,27.4703,-81.4872
,,330.24,1327271236,,,,,,,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,180064817343047,,,,,,,37.9048,-86.524
,,17.52,1327273470,,,,,,,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,344709867813900,,,,,,,27.4703,-81.4872
,,21.12,1327273898,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,344709867813900,,,,,,,27.4703,-81.4872
,,16.1,1327274288,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,344709867813900,,,,,,,27.4703,-81.4872
